t,o,h,l,c,v
2024-12-27T00:00:00+01:00,7289.5400390625,7355.3701171875,7278.419921875,7355.3701171875,46195200.0
2024-12-30T00:00:00+01:00,7325.5,7372.64990234375,7299.39013671875,7313.56005859375,41887400.0
2024-12-31T00:00:00+01:00,7289.7900390625,7381.259765625,7287.14013671875,7380.740234375,23241400.0
2025-01-02T00:00:00+01:00,7374.58984375,7399.25,7285.2998046875,7393.759765625,52769000.0
2025-01-03T00:00:00+01:00,7387.97021484375,7387.97021484375,7270.56982421875,7282.22021484375,61578200.0
2025-01-06T00:00:00+01:00,7313.35986328125,7454.8701171875,7304.47021484375,7445.68994140625,78726100.0
2025-01-07T00:00:00+01:00,7451.33984375,7516.9501953125,7417.419921875,7489.35009765625,68128400.0
2025-01-08T00:00:00+01:00,7489.2001953125,7496.509765625,7396.68017578125,7452.419921875,68013600.0
2025-01-09T00:00:00+01:00,7421.2001953125,7504.10986328125,7413.14990234375,7490.27978515625,46769000.0
2025-01-10T00:00:00+01:00,7495.2099609375,7521.22021484375,7417.58984375,7431.0400390625,65416600.0
2025-01-13T00:00:00+01:00,7409.56005859375,7424.509765625,7353.0498046875,7408.64013671875,61436800.0
2025-01-14T00:00:00+01:00,7481.9501953125,7499.77001953125,7423.490234375,7423.669921875,75439900.0
2025-01-15T00:00:00+01:00,7447.39013671875,7514.91015625,7415.52001953125,7474.58984375,90347900.0
2025-01-16T00:00:00+01:00,7591.35009765625,7634.740234375,7567.669921875,7634.740234375,74666800.0
2025-01-17T00:00:00+01:00,7685.0400390625,7732.31982421875,7667.85009765625,7709.75,93238600.0
2025-01-20T00:00:00+01:00,7722.1201171875,7766.240234375,7707.2900390625,7733.5,66371900.0
2025-01-21T00:00:00+01:00,7724.33984375,7774.759765625,7713.259765625,7770.9501953125,62824400.0
2025-01-22T00:00:00+01:00,7783.2998046875,7873.97998046875,7773.64013671875,7837.39990234375,70350300.0
2025-01-23T00:00:00+01:00,7851.39990234375,7896.97021484375,7829.39990234375,7892.60986328125,67604300.0
2025-01-24T00:00:00+01:00,7958.919921875,7988.85009765625,7904.169921875,7927.6201171875,65431800.0
2025-01-27T00:00:00+01:00,7873.7001953125,7928.41015625,7844.41015625,7906.580078125,87932900.0
2025-01-28T00:00:00+01:00,7899.27978515625,7955.4599609375,7879.330078125,7897.3701171875,73336500.0
2025-01-29T00:00:00+01:00,7874.72021484375,7891.58984375,7848.759765625,7872.47998046875,61912300.0
2025-01-30T00:00:00+01:00,7904.47021484375,7951.85009765625,7889.22021484375,7941.64013671875,71722800.0
2025-01-31T00:00:00+01:00,7954.43017578125,7996.41015625,7928.83984375,7950.169921875,77134700.0
2025-02-03T00:00:00+01:00,7786.31982421875,7875.580078125,7785.8701171875,7854.919921875,85149300.0
2025-02-04T00:00:00+01:00,7870.2900390625,7915.52978515625,7808.10986328125,7906.39990234375,83795000.0
2025-02-05T00:00:00+01:00,7888.60009765625,7900.7099609375,7858.22021484375,7891.68017578125,63874400.0
2025-02-06T00:00:00+01:00,7918.35986328125,8024.8798828125,7906.35986328125,8007.6201171875,104325900.0
2025-02-07T00:00:00+01:00,7998.3798828125,8027.0498046875,7954.89990234375,7973.02978515625,86935500.0
2025-02-10T00:00:00+01:00,7977.759765625,8014.1298828125,7971.14990234375,8006.22021484375,69365400.0
2025-02-11T00:00:00+01:00,8013.009765625,8037.240234375,7995.64990234375,8028.89990234375,63982300.0
2025-02-12T00:00:00+01:00,8039.60986328125,8067.06982421875,7984.72021484375,8042.18994140625,83614200.0
2025-02-13T00:00:00+01:00,8120.81005859375,8176.1201171875,8091.419921875,8164.10986328125,100733100.0
2025-02-14T00:00:00+01:00,8164.6201171875,8212.6396484375,8155.4501953125,8178.5400390625,84064800.0
2025-02-17T00:00:00+01:00,8181.39990234375,8199.0400390625,8165.89990234375,8189.1298828125,57770100.0
2025-02-18T00:00:00+01:00,8205.9404296875,8225.1298828125,8160.60986328125,8206.5595703125,71132800.0
2025-02-19T00:00:00+01:00,8205.4404296875,8208.669921875,8097.14013671875,8110.5400390625,76876600.0
2025-02-20T00:00:00+01:00,8140.77978515625,8172.759765625,8107.31005859375,8122.580078125,80101800.0
2025-02-21T00:00:00+01:00,8138.240234375,8180.72021484375,8126.8701171875,8154.509765625,85167900.0
2025-02-24T00:00:00+01:00,8138.85986328125,8150.64013671875,8064.669921875,8090.990234375,70669300.0
2025-02-25T00:00:00+01:00,8065.35986328125,8107.10986328125,8043.1298828125,8051.06982421875,84120800.0
2025-02-26T00:00:00+01:00,8103.72998046875,8169.35009765625,8084.0498046875,8143.919921875,89949900.0
2025-02-27T00:00:00+01:00,8104.22998046875,8136.85986328125,8048.27001953125,8102.52001953125,93870400.0
2025-02-28T00:00:00+01:00,8047.0400390625,8111.6298828125,8031.47998046875,8111.6298828125,132221800.0
2025-03-03T00:00:00+01:00,8139.1298828125,8257.8798828125,8087.31005859375,8199.7099609375,91389800.0
2025-03-04T00:00:00+01:00,8112.1298828125,8136.27001953125,8001.14990234375,8047.919921875,109307000.0
2025-03-05T00:00:00+01:00,8174.080078125,8245.240234375,8151.47021484375,8173.75,114727300.0
2025-03-06T00:00:00+01:00,8226.1904296875,8229.4404296875,8103.5400390625,8197.669921875,111802200.0
2025-03-07T00:00:00+01:00,8163.2998046875,8177.85009765625,8066.14990234375,8120.7998046875,103415600.0
2025-03-10T00:00:00+01:00,8161.52978515625,8174.58984375,8039.35986328125,8047.60009765625,104956400.0
2025-03-11T00:00:00+01:00,8092.02001953125,8111.22021484375,7921.0498046875,7941.91015625,102843400.0
2025-03-12T00:00:00+01:00,8006.0400390625,8072.4501953125,7938.85009765625,7988.9599609375,89409700.0
2025-03-13T00:00:00+01:00,7983.56982421875,8032.64990234375,7927.830078125,7938.2099609375,82347100.0
2025-03-14T00:00:00+01:00,7924.22021484375,8044.43994140625,7916.580078125,8028.27978515625,80007200.0
2025-03-17T00:00:00+01:00,8034.22998046875,8087.60009765625,8010.7099609375,8073.97998046875,68242800.0
2025-03-18T00:00:00+01:00,8100.89013671875,8140.08984375,8090.6298828125,8114.56982421875,78614400.0
2025-03-19T00:00:00+01:00,8104.66015625,8181.85009765625,8096.5,8171.47021484375,67187300.0
2025-03-20T00:00:00+01:00,8164.08984375,8167.47998046875,8062.14013671875,8094.2001953125,71330200.0
2025-03-21T00:00:00+01:00,8062.27001953125,8075.43994140625,8010.259765625,8042.9501953125,145105800.0
2025-03-24T00:00:00+01:00,8104.7099609375,8114.4501953125,8002.33984375,8022.330078125,61431800.0
2025-03-25T00:00:00+01:00,8042.72998046875,8142.509765625,8042.72998046875,8108.58984375,66802100.0
2025-03-26T00:00:00+01:00,8121.990234375,8127.91015625,8025.2099609375,8030.68017578125,68178000.0
2025-03-27T00:00:00+01:00,7968.7998046875,8015.89013671875,7926.93017578125,7990.10986328125,71336700.0
2025-03-28T00:00:00+01:00,7949.22998046875,7975.5498046875,7894.6201171875,7916.080078125,74145700.0
2025-03-31T00:00:00+02:00,7849.31982421875,7853.2099609375,7753.740234375,7790.7099609375,93214500.0
2025-04-01T00:00:00+02:00,7837.4501953125,7884.35009765625,7814.72998046875,7876.35986328125,73679000.0
2025-04-02T00:00:00+02:00,7850.8798828125,7859.41015625,7792.97998046875,7858.830078125,66242600.0
2025-04-03T00:00:00+02:00,7689.60986328125,7740.91015625,7585.0,7598.97998046875,115848900.0
2025-04-04T00:00:00+02:00,7546.43017578125,7552.52001953125,7215.759765625,7274.9501953125,177451600.0
2025-04-07T00:00:00+02:00,6804.83984375,7285.72998046875,6763.759765625,6927.1201171875,197563800.0
2025-04-08T00:00:00+02:00,7036.169921875,7179.490234375,6952.1201171875,7100.419921875,118583500.0
2025-04-09T00:00:00+02:00,6902.419921875,6999.35009765625,6792.56982421875,6863.02001953125,122317100.0
2025-04-10T00:00:00+02:00,7296.5,7384.47021484375,7126.02001953125,7126.02001953125,125588200.0
2025-04-11T00:00:00+02:00,7191.47998046875,7204.60009765625,7007.6298828125,7104.7998046875,89406900.0
2025-04-14T00:00:00+02:00,7238.009765625,7308.759765625,7222.85986328125,7273.1201171875,77135600.0
2025-04-15T00:00:00+02:00,7255.06005859375,7344.2001953125,7239.72998046875,7335.39990234375,76652500.0
2025-04-16T00:00:00+02:00,7276.39013671875,7332.14013671875,7243.77001953125,7329.97021484375,69618700.0
2025-04-17T00:00:00+02:00,7311.91015625,7331.64013671875,7257.77001953125,7285.85986328125,60437800.0
2025-04-22T00:00:00+02:00,7284.7099609375,7326.47021484375,7218.2998046875,7326.47021484375,75618400.0
2025-04-23T00:00:00+02:00,7403.93017578125,7555.169921875,7403.93017578125,7482.35986328125,94945000.0
2025-04-24T00:00:00+02:00,7448.4599609375,7507.2998046875,7411.02978515625,7502.77978515625,70597400.0
2025-04-25T00:00:00+02:00,7565.35009765625,7574.25,7525.1298828125,7536.259765625,71766900.0
2025-04-28T00:00:00+02:00,7564.259765625,7618.5498046875,7564.259765625,7573.759765625,67007800.0
2025-04-29T00:00:00+02:00,7572.22998046875,7588.43017578125,7533.56982421875,7555.8701171875,69142800.0
2025-04-30T00:00:00+02:00,7586.64990234375,7609.31982421875,7512.22998046875,7593.8701171875,111554900.0
2025-05-02T00:00:00+02:00,7710.080078125,7779.7001953125,7679.009765625,7770.47998046875,80868800.0
2025-05-05T00:00:00+02:00,7735.58984375,7747.490234375,7713.16015625,7727.93017578125,46759300.0
2025-05-06T00:00:00+02:00,7743.06982421875,7746.27978515625,7647.77978515625,7696.919921875,60335900.0
2025-05-07T00:00:00+02:00,7668.18017578125,7678.9501953125,7613.2001953125,7626.83984375,61695900.0
2025-05-08T00:00:00+02:00,7657.02978515625,7719.830078125,7646.009765625,7694.43994140625,62217600.0
2025-05-09T00:00:00+02:00,7732.02001953125,7767.06982421875,7723.14013671875,7743.75,55902300.0
2025-05-12T00:00:00+02:00,7800.18017578125,7880.2900390625,7783.68994140625,7850.10009765625,86218100.0
2025-05-13T00:00:00+02:00,7842.7900390625,7879.39013671875,7840.85986328125,7873.830078125,57046800.0
2025-05-14T00:00:00+02:00,7875.39013671875,7877.740234375,7805.7001953125,7836.7900390625,66229500.0
2025-05-15T00:00:00+02:00,7806.1201171875,7853.47021484375,7800.3701171875,7853.47021484375,62402300.0
2025-05-16T00:00:00+02:00,7874.93017578125,7915.43017578125,7855.72021484375,7886.68994140625,67204200.0
2025-05-19T00:00:00+02:00,7854.10986328125,7883.6298828125,7824.419921875,7883.6298828125,56011100.0
2025-05-20T00:00:00+02:00,7899.85986328125,7955.52978515625,7878.56982421875,7942.419921875,65943600.0
2025-05-21T00:00:00+02:00,7913.740234375,7930.60986328125,7873.169921875,7910.490234375,57998400.0
2025-05-22T00:00:00+02:00,7870.56982421875,7887.10009765625,7807.0498046875,7864.43994140625,61205200.0
2025-05-23T00:00:00+02:00,7876.8701171875,7888.97021484375,7620.39990234375,7734.39990234375,79976100.0
2025-05-26T00:00:00+02:00,7833.1298828125,7840.2998046875,7799.81005859375,7828.1298828125,45804600.0
2025-05-27T00:00:00+02:00,7816.509765625,7856.39990234375,7808.1201171875,7826.7900390625,51608000.0
2025-05-28T00:00:00+02:00,7825.419921875,7853.66015625,7787.580078125,7788.10009765625,59924500.0
2025-05-29T00:00:00+02:00,7866.77001953125,7869.919921875,7779.72021484375,7779.72021484375,38396900.0
2025-05-30T00:00:00+02:00,7776.0400390625,7811.490234375,7747.89990234375,7751.89013671875,126162300.0
2025-06-02T00:00:00+02:00,7714.91015625,7744.27978515625,7668.89990234375,7737.2001953125,59191900.0
2025-06-03T00:00:00+02:00,7752.27978515625,7765.4599609375,7699.240234375,7763.83984375,58270900.0
2025-06-04T00:00:00+02:00,7795.06005859375,7843.2099609375,7779.35986328125,7804.669921875,60842600.0
2025-06-05T00:00:00+02:00,7811.18017578125,7848.08984375,7761.5400390625,7790.27001953125,53717400.0
2025-06-06T00:00:00+02:00,7794.8798828125,7815.0,7769.83984375,7804.8701171875,43299700.0
2025-06-09T00:00:00+02:00,7796.259765625,7812.72998046875,7772.08984375,7791.47021484375,39647500.0
2025-06-10T00:00:00+02:00,7784.580078125,7815.43994140625,7769.509765625,7804.330078125,61379600.0
2025-06-11T00:00:00+02:00,7810.83984375,7840.02001953125,7775.89990234375,7775.89990234375,58253000.0
2025-06-12T00:00:00+02:00,7741.0400390625,7783.64013671875,7698.22998046875,7765.10986328125,57177200.0
2025-06-13T00:00:00+02:00,7670.0400390625,7713.68017578125,7659.1298828125,7684.68017578125,74634100.0
2025-06-16T00:00:00+02:00,7706.83984375,7769.31982421875,7705.27978515625,7742.240234375,66005300.0
2025-06-17T00:00:00+02:00,7687.169921875,7702.75,7646.759765625,7683.72998046875,63015300.0
2025-06-18T00:00:00+02:00,7687.419921875,7710.14013671875,7641.1298828125,7656.1201171875,56555500.0
2025-06-19T00:00:00+02:00,7605.8798828125,7618.759765625,7553.4501953125,7553.4501953125,54333600.0
2025-06-20T00:00:00+02:00,7597.18017578125,7636.830078125,7575.990234375,7589.66015625,150191600.0
2025-06-23T00:00:00+02:00,7549.919921875,7597.93994140625,7505.27001953125,7537.56982421875,53135000.0
2025-06-24T00:00:00+02:00,7656.5400390625,7678.77978515625,7606.31982421875,7615.990234375,69697400.0
2025-06-25T00:00:00+02:00,7630.33984375,7658.5,7557.240234375,7558.16015625,53189500.0
2025-06-26T00:00:00+02:00,7587.240234375,7594.89990234375,7532.25,7557.31005859375,70187900.0
2025-06-27T00:00:00+02:00,7613.35009765625,7691.5498046875,7609.9599609375,7691.5498046875,60467400.0
2025-06-30T00:00:00+02:00,7714.56005859375,7714.56005859375,7660.77978515625,7665.91015625,63121500.0
2025-07-01T00:00:00+02:00,7674.5400390625,7675.68994140625,7612.39013671875,7662.58984375,56189700.0
2025-07-02T00:00:00+02:00,7710.72021484375,7770.4501953125,7674.22998046875,7738.419921875,64521800.0
2025-07-03T00:00:00+02:00,7763.25,7766.919921875,7717.06982421875,7754.5498046875,51421200.0
2025-07-04T00:00:00+02:00,7713.5400390625,7713.5400390625,7656.68994140625,7696.27001953125,39006400.0
2025-07-07T00:00:00+02:00,7704.2099609375,7730.97998046875,7682.1201171875,7723.47021484375,49271000.0
2025-07-08T00:00:00+02:00,7743.56982421875,7771.6201171875,7696.3798828125,7766.7099609375,54942400.0
2025-07-09T00:00:00+02:00,7799.330078125,7886.7900390625,7790.5498046875,7878.4599609375,59300100.0
2025-07-10T00:00:00+02:00,7909.85986328125,7940.6201171875,7885.8701171875,7902.25,52841500.0
2025-07-11T00:00:00+02:00,7873.43017578125,7881.18994140625,7815.18994140625,7829.2900390625,48937000.0
2025-07-14T00:00:00+02:00,7774.0400390625,7810.5498046875,7764.7998046875,7808.169921875,40409300.0
2025-07-15T00:00:00+02:00,7818.08984375,7836.1298828125,7766.2099609375,7766.2099609375,48694900.0
2025-07-16T00:00:00+02:00,7740.14990234375,7778.1298828125,7722.08984375,7722.08984375,64253700.0
2025-07-17T00:00:00+02:00,7794.419921875,7822.02001953125,7783.64990234375,7822.0,52115700.0
2025-07-18T00:00:00+02:00,7857.68994140625,7873.2998046875,7815.22998046875,7822.669921875,51242500.0
2025-07-21T00:00:00+02:00,7825.72998046875,7838.60986328125,7757.68017578125,7798.22021484375,47487000.0
2025-07-22T00:00:00+02:00,7775.0400390625,7782.66015625,7726.740234375,7744.41015625,47029700.0
2025-07-23T00:00:00+02:00,7839.7099609375,7869.9599609375,7816.27001953125,7850.43017578125,66792400.0
2025-07-24T00:00:00+02:00,7873.5,7898.02978515625,7797.27978515625,7818.27978515625,74863300.0
2025-07-25T00:00:00+02:00,7782.39013671875,7851.4599609375,7759.58984375,7834.580078125,59054700.0
2025-07-28T00:00:00+02:00,7924.52978515625,7931.14990234375,7794.66015625,7800.8798828125,54179100.0
2025-07-29T00:00:00+02:00,7834.83984375,7924.6201171875,7833.02001953125,7857.35986328125,57353300.0
2025-07-30T00:00:00+02:00,7856.009765625,7921.60986328125,7853.5400390625,7861.9599609375,51555900.0
2025-07-31T00:00:00+02:00,7876.58984375,7906.3701171875,7771.97021484375,7771.97021484375,84917700.0
2025-08-01T00:00:00+02:00,7676.39013671875,7691.1201171875,7523.60986328125,7546.16015625,91055600.0
2025-08-04T00:00:00+02:00,7582.77001953125,7632.77001953125,7571.759765625,7632.009765625,57746900.0
2025-08-05T00:00:00+02:00,7670.2001953125,7670.2001953125,7610.56982421875,7621.0400390625,48283700.0
2025-08-06T00:00:00+02:00,7658.919921875,7672.14990234375,7620.97021484375,7635.02978515625,46905700.0
2025-08-07T00:00:00+02:00,7651.39990234375,7737.6298828125,7645.2099609375,7709.31982421875,55875200.0
2025-08-08T00:00:00+02:00,7733.7099609375,7770.89013671875,7710.669921875,7743.0,50735400.0
2025-08-11T00:00:00+02:00,7764.240234375,7764.240234375,7694.33984375,7698.52001953125,41752100.0
2025-08-12T00:00:00+02:00,7730.22021484375,7759.740234375,7702.509765625,7753.419921875,45578600.0
2025-08-13T00:00:00+02:00,7775.22998046875,7819.68994140625,7769.06982421875,7804.97021484375,48809400.0
2025-08-14T00:00:00+02:00,7822.9501953125,7871.39013671875,7818.56982421875,7870.33984375,45938800.0
2025-08-15T00:00:00+02:00,7917.06005859375,7945.27001953125,7896.56005859375,7923.4501953125,45150600.0
2025-08-18T00:00:00+02:00,7929.419921875,7929.419921875,7856.89990234375,7884.0498046875,39333100.0
2025-08-19T00:00:00+02:00,7894.68994140625,7986.81005859375,7892.72021484375,7979.080078125,45661000.0
2025-08-20T00:00:00+02:00,7949.14013671875,8004.33984375,7932.06005859375,7973.02978515625,42249900.0
2025-08-21T00:00:00+02:00,7970.75,7970.75,7910.33984375,7938.2900390625,36764300.0
2025-08-22T00:00:00+02:00,7923.39013671875,7997.35009765625,7923.39013671875,7969.68994140625,40033500.0
2025-08-25T00:00:00+02:00,7943.0,7946.06982421875,7836.9599609375,7843.0400390625,48417900.0
2025-08-26T00:00:00+02:00,7726.240234375,7749.240234375,7668.080078125,7709.81005859375,131793500.0
2025-08-27T00:00:00+02:00,7718.2900390625,7765.169921875,7703.93017578125,7743.93017578125,57293600.0
2025-08-28T00:00:00+02:00,7770.68994140625,7833.0400390625,7734.9599609375,7762.60009765625,51176800.0
2025-08-29T00:00:00+02:00,7743.43994140625,7764.2900390625,7702.2099609375,7703.89990234375,53287000.0
2025-09-01T00:00:00+02:00,7724.9599609375,7744.64013671875,7697.81982421875,7707.89990234375,33581700.0
2025-09-02T00:00:00+02:00,7730.60986328125,7738.18017578125,7648.1298828125,7654.25,64400100.0
2025-09-03T00:00:00+02:00,7699.6201171875,7736.759765625,7671.52978515625,7719.7099609375,58857500.0
2025-09-04T00:00:00+02:00,7701.4599609375,7727.759765625,7676.83984375,7698.919921875,63711400.0
2025-09-05T00:00:00+02:00,7723.97021484375,7732.0400390625,7649.39990234375,7674.77978515625,55619600.0
2025-09-08T00:00:00+02:00,7706.7900390625,7745.0498046875,7682.31005859375,7734.83984375,47203800.0
2025-09-09T00:00:00+02:00,7750.919921875,7791.64990234375,7729.8798828125,7749.39013671875,49086400.0
2025-09-10T00:00:00+02:00,7774.35986328125,7823.33984375,7750.60009765625,7761.31982421875,51828200.0
2025-09-11T00:00:00+02:00,7781.7998046875,7848.3798828125,7773.56982421875,7823.52001953125,54251700.0
2025-09-12T00:00:00+02:00,7830.7001953125,7842.6201171875,7768.91015625,7825.240234375,48520500.0
2025-09-15T00:00:00+02:00,7848.2001953125,7935.31005859375,7843.4599609375,7896.93017578125,49857700.0
2025-09-16T00:00:00+02:00,7890.52978515625,7903.0400390625,7811.1201171875,7818.22021484375,59036100.0
2025-09-17T00:00:00+02:00,7841.5498046875,7846.08984375,7777.9599609375,7786.97998046875,53227000.0
2025-09-18T00:00:00+02:00,7822.56982421875,7887.10986328125,7818.740234375,7854.60986328125,56679400.0
2025-09-19T00:00:00+02:00,7873.3701171875,7934.919921875,7853.58984375,7853.58984375,138907700.0
2025-09-22T00:00:00+02:00,7847.759765625,7850.22021484375,7801.169921875,7830.10986328125,42599900.0
2025-09-23T00:00:00+02:00,7867.68994140625,7919.06982421875,7857.10986328125,7872.02001953125,48991400.0
2025-09-24T00:00:00+02:00,7871.22021484375,7872.56982421875,7810.0498046875,7827.4501953125,52936900.0
2025-09-25T00:00:00+02:00,7797.97021484375,7819.7001953125,7760.06982421875,7795.419921875,51878400.0
2025-09-26T00:00:00+02:00,7822.169921875,7875.0400390625,7821.25,7870.68017578125,52920700.0
2025-09-29T00:00:00+02:00,7899.02001953125,7901.22998046875,7870.47021484375,7880.8701171875,46221000.0
2025-09-30T00:00:00+02:00,7865.43994140625,7895.93994140625,7831.080078125,7895.93994140625,60290200.0
2025-10-01T00:00:00+02:00,7894.2900390625,7984.81982421875,7865.39990234375,7966.9501953125,63080400.0
2025-10-02T00:00:00+02:00,8025.5,8088.52978515625,8023.02001953125,8056.6298828125,64288600.0
2025-10-03T00:00:00+02:00,8093.009765625,8097.240234375,8040.35986328125,8081.5400390625,52963700.0
2025-10-06T00:00:00+02:00,8035.330078125,8035.72021484375,7909.4599609375,7971.77978515625,80272100.0
2025-10-07T00:00:00+02:00,7974.91015625,8005.740234375,7934.1298828125,7974.85009765625,55312500.0
2025-10-08T00:00:00+02:00,7983.3701171875,8070.64013671875,7983.3701171875,8060.1298828125,58212000.0
2025-10-09T00:00:00+02:00,8074.1201171875,8109.77001953125,8041.35986328125,8041.35986328125,50470000.0
2025-10-10T00:00:00+02:00,8049.56982421875,8082.52978515625,7905.830078125,7918.0,61196100.0
2025-10-13T00:00:00+02:00,7959.27001953125,7995.490234375,7902.1201171875,7934.259765625,47157200.0
2025-10-14T00:00:00+02:00,7862.91015625,7932.8798828125,7825.97021484375,7919.6201171875,61249500.0
2025-10-15T00:00:00+02:00,8029.97021484375,8130.72021484375,8024.5400390625,8077.0,72826600.0
2025-10-16T00:00:00+02:00,8093.4599609375,8188.58984375,8053.06982421875,8188.58984375,56494100.0
2025-10-17T00:00:00+02:00,8092.52978515625,8224.5595703125,8080.830078125,8174.2001953125,67602100.0
2025-10-20T00:00:00+02:00,8213.2001953125,8239.669921875,8151.35009765625,8206.0703125,62656300.0
2025-10-21T00:00:00+02:00,8206.349609375,8271.48046875,8198.26953125,8258.8603515625,58317200.0
2025-10-22T00:00:00+02:00,8222.73046875,8248.900390625,8193.349609375,8206.8701171875,61261000.0
2025-10-23T00:00:00+02:00,8225.4501953125,8257.4697265625,8215.5302734375,8225.7802734375,66578600.0
2025-10-24T00:00:00+02:00,8263.91015625,8263.91015625,8169.22998046875,8225.6298828125,55232000.0
2025-10-27T00:00:00+01:00,8237.2001953125,8252.6396484375,8202.7197265625,8239.1796875,46330600.0
2025-10-28T00:00:00+01:00,8219.5302734375,8243.6396484375,8204.009765625,8216.580078125,52319200.0
2025-10-29T00:00:00+01:00,8198.7099609375,8226.3203125,8186.009765625,8200.8798828125,51921600.0
2025-10-30T00:00:00+01:00,8180.35009765625,8206.83984375,8114.740234375,8157.2900390625,74718500.0
2025-10-31T00:00:00+01:00,8150.22021484375,8161.81005859375,8106.9501953125,8121.06982421875,60682000.0
2025-11-03T00:00:00+01:00,8118.83984375,8151.0,8094.41015625,8109.7900390625,47263500.0
2025-11-04T00:00:00+01:00,8014.47021484375,8067.580078125,7963.68994140625,8067.52978515625,54448200.0
2025-11-05T00:00:00+01:00,8008.06005859375,8097.83984375,8005.81982421875,8074.22998046875,49985700.0
2025-11-06T00:00:00+01:00,8016.669921875,8044.85986328125,7950.7998046875,7964.77001953125,62779100.0
2025-11-07T00:00:00+01:00,7986.06982421875,8000.990234375,7908.58984375,7950.18017578125,52404200.0
2025-11-10T00:00:00+01:00,8044.08984375,8077.18017578125,8017.47021484375,8055.509765625,52949300.0
2025-11-11T00:00:00+01:00,8080.60009765625,8169.7998046875,8078.22021484375,8156.22998046875,47538300.0
2025-11-12T00:00:00+01:00,8190.68017578125,8280.9697265625,8185.02978515625,8241.240234375,61916100.0
2025-11-13T00:00:00+01:00,8270.849609375,8314.23046875,8227.8798828125,8232.490234375,54230000.0
2025-11-14T00:00:00+01:00,8186.14013671875,8202.48046875,8084.22998046875,8170.08984375,54654300.0
2025-11-17T00:00:00+01:00,8155.93017578125,8176.10009765625,8109.81982421875,8119.02001953125,42960200.0
2025-11-18T00:00:00+01:00,8017.72998046875,8032.509765625,7925.06005859375,7967.93017578125,68564200.0
2025-11-19T00:00:00+01:00,7964.77001953125,8005.75,7919.35986328125,7953.77001953125,55042800.0
2025-11-20T00:00:00+01:00,8044.85009765625,8057.7001953125,7981.06982421875,7981.06982421875,60357000.0
2025-11-21T00:00:00+01:00,7881.10009765625,7996.4599609375,7875.8701171875,7982.64990234375,0.0
